region_id,area_pixels,area_ha,hotspot_frequency_mean,mean_excess_heat_c,hotspot_score_mean,mean_night_cooling_c,cooling_deficit_c,centroid_y,centroid_x
184,1451,130.59,0.46102407574653625,5.915049076080322,2.7276134490966797,8.15213394165039,0.0,973.394900068918,872.7270847691248
185,61,5.49,0.32021015882492065,7.173471450805664,2.296607255935669,8.2767333984375,0.0,949.2622950819672,1253.032786885246
186,59,5.31,0.396767258644104,5.108599662780762,2.023172378540039,7.865602493286133,0.0,951.7118644067797,1007.5593220338983
187,54,4.859999999999999,0.40533390641212463,5.71856164932251,2.3032195568084717,6.826343059539795,0.13560178875923157,952.074074074074,1343.3148148148148
188,328,29.52,0.35969725251197815,6.4519476890563965,2.3129234313964844,8.540606498718262,0.0,964.875,922.3018292682926
189,132,11.879999999999999,0.374078631401062,6.228418350219727,2.328827381134033,7.429460048675537,0.0,961.2272727272727,1284.4318181818182
190,28,2.52,0.4191947281360626,5.725610256195068,2.3901619911193848,6.933859348297119,0.03391662612557411,955.2857142857143,1444.9285714285713
191,464,41.76,0.3918502926826477,5.560596466064453,2.1785964965820312,5.742735862731934,1.206807255744934,968.9181034482758,1635.5
192,81,7.29,0.3462510406970978,6.3697967529296875,2.205497980117798,6.872527599334717,0.08639449626207352,963.5308641975308,1337.9012345679012
193,61,5.49,0.406418114900589,4.982865333557129,2.018638849258423,9.035256385803223,0.0,962.7540983606557,578.2459016393443
194,30,2.6999999999999997,0.346074640750885,4.647027015686035,1.6075063943862915,9.249813079833984,0.0,963.8,557.9666666666667
195,75,6.75,0.365559846162796,5.430969715118408,1.9788830280303955,8.724032402038574,0.0,965.56,671.0266666666666
196,25,2.25,0.3246332108974457,4.78955078125,1.5561819076538086,8.941707611083984,0.0,963.84,568.48
197,209,18.81,0.46256303787231445,5.642568588256836,2.6163134574890137,7.314663410186768,0.0,971.8086124401914,1367.8803827751196
198,3489,314.01,0.4475710391998291,6.364302158355713,2.83217453956604,8.504806518554688,0.00021219458722043782,1015.6486099168816,1007.9882487818859
199,55,4.95,0.4193751811981201,6.2322797775268555,2.602679491043091,7.12174129486084,0.0,966.3636363636364,1428.3636363636363
200,126,11.34,0.3700435161590576,5.7285637855529785,2.114560127258301,8.337488174438477,0.0,975.7301587301587,832.6269841269841
201,195,17.55,0.41152358055114746,6.397993564605713,2.5936903953552246,8.031438827514648,0.0,974.7641025641026,1249.574358974359
202,117,10.53,0.44718343019485474,6.102465629577637,2.6965696811676025,8.121111869812012,0.0,975.1965811965812,1268.1965811965813
203,41,3.69,0.3421226143836975,5.2274088859558105,1.789939284324646,8.343986511230469,0.0,973.8048780487804,676.9512195121952
204,91,8.19,0.3513513505458832,6.439984321594238,2.2582831382751465,7.395179271697998,0.0,980.5274725274726,1307.4725274725274
205,63,5.67,0.35165780782699585,5.7608232498168945,2.0243630409240723,8.621596336364746,0.0,977.5873015873016,797.6031746031746
206,34,3.06,0.341017484664917,6.218033790588379,2.117675304412842,6.887021064758301,0.08275709301233292,976.6176470588235,1330.0294117647059
207,40,3.5999999999999996,0.39314672350883484,4.677105903625488,1.8454316854476929,8.813632011413574,0.0,979.9,653.375
