region_id,area_pixels,area_ha,hotspot_frequency_mean,mean_excess_heat_c,hotspot_score_mean,mean_night_cooling_c,cooling_deficit_c,centroid_y,centroid_x,centroid_row,centroid_col,centroid_easting_m,centroid_northing_m,centroid_lon,centroid_lat,min_row,max_row,min_col,max_col,bbox_min_lon,bbox_max_lon,bbox_min_lat,bbox_max_lat,display_name,place_name,road,neighbourhood,suburb,city_district,village,town,city,county,state_district,state,postcode,country,country_code,osm_building_count,osm_building_footprint_area_m2,osm_building_density_fraction,osm_building_density_percent,osm_building_count_per_ha
219,146,13.139999999999999,0.33080342411994934,4.113414764404297,1.3627948760986328,5.471412181854248,1.4781312942504883,1012.2465753424658,1667.6575342465753,1012.2465753424658,1667.6575342465753,219709.72602739726,1111162.602739726,78.44297486982974,10.0421382956633,1003,1022,1661,1675,78.44099654572761,78.44514156190384,10.03934384430375,10.044796799395401,"Thiruppathur, Sivagangai, Tamil Nadu, 625109, India",Thiruppathur,,,,,,,,Thiruppathur,Sivagangai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
220,27,2.4299999999999997,0.3602173328399658,5.68342924118042,2.0433664321899414,6.836457252502441,0.1566445529460907,1011.8518518518518,1319.851851851852,1011.8518518518518,1319.851851851852,209275.55555555556,1111174.4444444445,78.3478546273424,10.041497499506166,1009,1014,1317,1323,78.34693057838348,78.34885814661216,10.040772396087306,10.042413984755862,"Trichy - Madurai - Tuticorin Road (Old NH45B), Villanathanpatti, Melur, Madurai, Tamil Nadu, India",Villanathanpatti,Trichy - Madurai - Tuticorin Road (Old NH45B),,,,Villanathanpatti,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
221,62,5.58,0.41904351115226746,4.8758721351623535,2.0566513538360596,8.628491401672363,0.0,1015.4032258064516,616.3225806451613,1015.4032258064516,616.3225806451613,188169.67741935485,1111067.9032258065,78.15548227651897,10.038939231655606,1010,1020,613,620,78.15442309330233,78.15663656142051,10.037549032022033,10.040548811797073,"Kancharampettai, Madurai North, Madurai, Tamil Nadu, 625009, India",Kancharampettai,,,,,Kancharampettai,,,Madurai North,Madurai,Tamil Nadu,625009,India,in,0,0.0,0.0,0.0,0.0
222,35,3.15,0.34969663619995117,6.061491012573242,2.1167924404144287,6.617873668670654,0.33243659138679504,1014.4,1571.0285714285715,1014.4,1571.0285714285715,216810.85714285716,1111098.0,78.41655226028506,10.04134957012613,1011,1018,1567,1574,78.41530535294308,78.41751047428674,10.040228569745441,10.042414102505843,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
223,91,8.19,0.3374771773815155,4.068989276885986,1.3745898008346558,5.419666767120361,1.5298765897750854,1017.4065934065934,1690.10989010989,1017.4065934065934,1690.10989010989,220383.2967032967,1111007.802197802,78.44912645186248,10.040786927055802,1013,1020,1682,1699,78.4467612580011,78.45170116779876,10.039930274832521,10.042136701174028,"Thiruppathur, Sivagangai, Tamil Nadu, 625109, India",Thiruppathur,,,,,,,,Thiruppathur,Sivagangai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
224,655,58.949999999999996,0.4361637532711029,6.264050483703613,2.7349960803985596,7.593619346618652,0.0015836001839488745,1046.2442748091603,1284.2290076335878,1046.2442748091603,1284.2290076335878,208206.87022900762,1110142.6717557253,78.33818896846466,10.032097580461691,1024,1059,1265,1300,78.33274332658645,78.34266780281658,10.028461385102412,10.03829794440193,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,2,1423.2999572753906,0.002414418926675811,0.2414418926675811,0.03392705682782019
225,341,30.689999999999998,0.4632072448730469,6.221767902374268,2.893051862716675,6.4369378089904785,0.5367121696472168,1037.9648093841643,1642.6715542521995,1037.9648093841643,1642.6715542521995,218960.146627566,1110391.055718475,78.43619625117725,10.035114215014387,1025,1054,1630,1660,78.432565222501,78.4411073273559,10.030604266050233,10.03880171569378,"Thiruppathur, Sivagangai, Tamil Nadu, 625109, India",Thiruppathur,,,,,,,,Thiruppathur,Sivagangai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
226,963,86.67,0.4304999113082886,5.739223480224609,2.4676191806793213,6.088035583496094,0.9046643376350403,1037.6209761163032,1685.2616822429907,1037.6209761163032,1685.2616822429907,220237.8504672897,1110401.3707165108,78.44784344425487,10.035297289474247,1025,1058,1645,1721,78.43666757603893,78.45779847492992,10.029551741237482,10.038930113460596,"Thiruppathur, Sivagangai, Tamil Nadu, 625109, India",Thiruppathur,,,,,,,,Thiruppathur,Sivagangai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
227,289,26.009999999999998,0.3420395255088806,7.444981575012207,2.5402610301971436,9.267434120178223,0.0,1042.0276816608996,960.9688581314879,1042.0276816608996,960.9688581314879,198509.06574394464,1110269.169550173,78.24978278846115,10.032519028568547,1028,1058,949,974,78.24633996958953,78.25352043588092,10.028026379212875,10.036487033417181,"Madurai North, Madurai, Tamil Nadu, 625301, India",Madurai North,,,,,,,,Madurai North,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
228,78,7.02,0.347638875246048,6.296936988830566,2.189013957977295,7.241754055023193,0.0038840097840875387,1034.2948717948718,1309.9358974358975,1034.2948717948718,1309.9358974358975,208978.07692307694,1110501.1538461538,78.34519248605375,10.035392745211633,1029,1039,1300,1319,78.34232578780274,78.34781945268337,10.033959064337562,10.036984346957553,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
229,29,2.61,0.33244574069976807,5.731770992279053,1.906842589378357,7.909498691558838,0.0,1036.0,1261.7241379310344,1036.0,1261.7241379310344,207531.724137931,1110450.0,78.33201197988635,10.03482473817122,1034,1038,1259,1265,78.33112473999405,78.33305009310936,10.03414004009291,10.035510648741148,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
230,46,4.14,0.3275977671146393,5.97445821762085,1.9588823318481445,7.776948928833008,0.0,1047.3478260869565,1259.2826086956522,1047.3478260869565,1259.2826086956522,207458.47826086957,1110109.5652173914,78.33136950854806,10.03174364303707,1042,1051,1256,1262,78.33032212031576,78.33225855769902,10.030609910440607,10.033335721540523,"Bypass, Sekkanpatti, Melur, Madurai, Tamil Nadu, India",Sekkanpatti,Bypass,,,,Sekkanpatti,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
231,28,2.52,0.35148924589157104,5.699954986572266,2.004432201385498,7.317962646484375,0.0,1051.5,1200.6785714285713,1051.5,1200.6785714285713,205700.35714285713,1109985.0,78.31535293197156,10.03048889642711,1049,1054,1198,1203,78.31447702706876,78.3161311695657,10.02966874868038,10.031308252631211,"Surakkundu, Melur, Madurai, Tamil Nadu, 625106, India",Surakkundu,,,,,Surakkundu,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
232,311,27.99,0.4114389717578888,6.980029106140137,2.8639254570007324,7.4041876792907715,0.13427995145320892,1064.40192926045,1668.3376205787781,1064.40192926045,1668.3376205787781,219730.12861736334,1109597.9421221865,78.4432718587745,10.028002248882668,1054,1076,1657,1682,78.44001125866363,78.44717071877545,10.02469792830983,10.030987215566059,"Sivaganga, Sivagangai, Tamil Nadu, 625109, India",Sivaganga,,,,,,,,Sivaganga,Sivagangai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
233,49,4.41,0.36813491582870483,5.511226177215576,2.0285420417785645,6.9690070152282715,0.03106229193508625,1058.469387755102,1085.5714285714287,1058.469387755102,1085.5714285714287,202247.14285714287,1109775.918367347,78.28389224103341,10.02834369447905,1055,1064,1080,1093,78.2822230486838,78.28607390713688,10.026695621451333,10.029437264870753,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
234,75,6.75,0.3610810935497284,6.21110200881958,2.2427916526794434,7.809943675994873,0.0,1061.6266666666668,1258.3733333333332,1061.6266666666668,1258.3733333333332,207431.2,1109681.2,78.33115255667762,10.027871496867364,1057,1066,1253,1264,78.32953505855642,78.33283875571465,10.026537702135153,10.02927450797447,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
235,49,4.41,0.4111575782299042,6.302424430847168,2.578361988067627,7.128381729125977,0.0022400934249162674,1065.4897959183672,1337.1632653061224,1065.4897959183672,1337.1632653061224,209794.89795918367,1109565.306122449,78.35270702512899,10.026997053571563,1062,1069,1334,1343,78.35169647258925,78.35444870772177,10.025902112165832,10.028092293400777,"Melur - Tiruppattur - Karaikudi New Highway, Maruthangudi, Melur, Madurai, Tamil Nadu, 630566, India",Maruthangudi,Melur - Tiruppattur - Karaikudi New Highway,,,,Maruthangudi,,,Melur,Madurai,Tamil Nadu,630566,India,in,0,0.0,0.0,0.0,0.0
236,944,84.96,0.4547436535358429,5.661942958831787,2.5627832412719727,5.664806365966797,1.2870529890060425,1088.949152542373,1701.0656779661017,1088.949152542373,1701.0656779661017,220711.97033898305,1108861.5254237289,78.45227445935375,10.02141716806281,1063,1110,1680,1721,78.44632054471447,78.45790836125036,10.015530154693126,10.028629531802299,"Sivaganga, Sivagangai, Tamil Nadu, 625109, India",Sivaganga,,,,,,,,Sivaganga,Sivagangai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
237,153,13.77,0.4928710460662842,6.618948459625244,3.241403102874756,8.71723747253418,0.0,1073.0196078431372,937.7908496732026,1073.0196078431372,937.7908496732026,197813.72549019608,1109339.4117647058,78.24351597473425,10.024066941660658,1064,1084,930,944,78.2412271306886,78.24537678079969,10.020936682093813,10.026662191772129,"Madurai North, Madurai, Tamil Nadu, 625301, India",Madurai North,,,,,,,,Madurai North,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
238,64,5.76,0.3725868761539459,6.788071155548096,2.523499011993408,7.055727481842041,0.0026841014623641968,1071.71875,1538.96875,1071.71875,1538.96875,215849.0625,1109378.4375,78.40790794216008,10.02574442264039,1067,1078,1533,1544,78.40612765464896,78.40943519979386,10.023892492906677,10.027170818308543,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
239,473,42.57,0.464332640171051,5.859120845794678,2.712461471557617,8.340384483337402,0.0030226062517613173,1088.492600422833,1000.76955602537,1088.492600422833,1000.76955602537,199703.0866807611,1108875.221987315,78.26077193131786,10.020015975997884,1069,1109,983,1022,78.25573078597232,78.26676153016952,10.014281212633524,10.025483470405884,"Thamizhi inscription, Madurai - Trichy Highway, Therkutheru, Melur, Madurai, Tamil Nadu, 625106, India",Therkutheru,Madurai - Trichy Highway,,,,Therkutheru,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
240,40,3.5999999999999996,0.3335907459259033,6.624709129333496,2.206573963165283,8.257261276245117,0.0,1082.175,852.75,1082.175,852.75,195262.5,1109064.75,78.22028419803432,10.02139171948495,1079,1085,848,857,78.21884020898878,78.22159065757688,10.020478568862943,10.022398577153657,"Kallandiri - Panaikulam Road, Lakshmipuram, Madurai North, Madurai, Tamil Nadu, 625301, India",Lakshmipuram,Kallandiri - Panaikulam Road,,,,Lakshmipuram,,,Madurai North,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
241,28,2.52,0.36831218004226685,5.738280296325684,2.1045117378234863,7.173892021179199,0.009606310166418552,1085.0357142857142,1020.7142857142857,1085.0357142857142,1020.7142857142857,200301.42857142858,1108978.9285714286,78.26621769448563,10.020997837588219,1082,1088,1018,1023,78.26533075112098,78.26698728291868,10.020051686699228,10.021962381573118,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
242,39,3.51,0.34848034381866455,7.879563331604004,2.7421181201934814,7.304288387298584,0.0,1086.6666666666667,1464.6666666666667,1086.6666666666667,1464.6666666666667,213620.0,1108930.0,78.38762092072488,10.021533390312706,1083,1091,1460,1467,78.38619896355627,78.38840623088252,10.020212179362872,10.022668875725786,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
243,64,5.76,0.3370535969734192,7.923882961273193,2.667358875274658,7.3948655128479,0.0,1090.78125,1472.765625,1090.78125,1472.765625,213862.96875,1108806.5625,78.38984463502418,10.020435540394795,1086,1099,1469,1479,78.3886666737274,78.39170515039281,10.018063120344488,10.021881518589408,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
244,142,12.78,0.43267709016799927,6.433314800262451,2.777329683303833,6.711912155151367,0.24257968366146088,1095.5845070422536,1345.1478873239437,1095.5845070422536,1345.1478873239437,210034.43661971833,1108662.4647887324,78.35495669265376,10.018857420158957,1088,1101,1338,1355,78.35284754836238,78.3578005310254,10.01723738491827,10.021071237933983,"Ramanathapuram - Nainarkoil - Andakudi - Ilayangudi - Sivagangai - Melur Road, Melur, Madurai, Tamil Nadu, 625106, India",Melur,Ramanathapuram - Nainarkoil - Andakudi - Ilayangudi - Sivagangai - Melur Road,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
245,27,2.4299999999999997,0.3768053650856018,6.797811985015869,2.547041177749634,7.057659149169922,0.000555974489543587,1090.6666666666667,1320.7037037037037,1090.6666666666667,1320.7037037037037,209301.11111111112,1108810.0,78.34826146266981,10.020137056313509,1089,1093,1317,1324,78.3471071595481,78.34930582312069,10.019359913684005,10.020732610304977,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
246,132,11.879999999999999,0.38870367407798767,6.541732311248779,2.531578302383423,7.044750690460205,0.016861893236637115,1100.0757575757575,1329.0530303030303,1100.0757575757575,1329.0530303030303,209551.5909090909,1108527.7272727273,78.3505653499661,10.017604997975337,1093,1107,1322,1337,78.34848325409438,78.35289153706022,10.015576211390142,10.01967679492379,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
247,42,3.78,0.3433535397052765,6.501832485198975,2.2262210845947266,8.447976112365723,0.0,1104.0,848.1190476190476,1104.0,848.1190476190476,195123.57142857142,1108410.0,78.21906839659295,10.015466202693348,1099,1109,845,851,78.21806615874246,78.22000552397999,10.013967331774115,10.016964528020363,"Lakshmipuram, Madurai North, Madurai, Tamil Nadu, 625301, India",Lakshmipuram,,,,,Lakshmipuram,,,Madurai North,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
248,1045,94.05,0.4583473205566406,6.56116247177124,2.986891746520996,6.974574089050293,0.0849388912320137,1121.533014354067,1042.686124401914,1121.533014354067,1042.686124401914,200960.58373205742,1107884.009569378,78.2723083410127,10.011155488002023,1103,1143,1006,1078,78.26209726856355,78.28215056291177,10.00511824740019,10.01639425263037,"Therkutheru, Melur, Madurai, Tamil Nadu, 625106, India",Therkutheru,,,,,Therkutheru,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
249,271,24.39,0.39412155747413635,6.6098127365112305,2.5957906246185303,6.724172115325928,0.29042738676071167,1114.5977859778598,1355.1254612546124,1114.5977859778598,1355.1254612546124,210333.76383763837,1108092.0664206643,78.35772685816728,10.013725658981365,1104,1122,1336,1369,78.3523358337067,78.36167493031434,10.011541069150184,10.016764928951382,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
250,51,4.59,0.3379513919353485,5.147319793701172,1.7414977550506592,8.15611743927002,0.0,1112.0196078431372,458.98039215686276,1112.0196078431372,458.98039215686276,183449.41176470587,1108169.4117647058,78.11269344682802,10.0123850374787,1108,1116,455,463,78.11145769240156,78.11393981943037,10.011160246498775,10.01362054673552,"Madurai North, Madurai, Tamil Nadu, 625501, India",Madurai North,,,,,,,,Madurai North,Madurai,Tamil Nadu,625501,India,in,0,0.0,0.0,0.0,0.0
251,103,9.27,0.397758424282074,6.662830352783203,2.6462392807006836,7.174643516540527,0.0,1119.9029126213593,1322.2912621359224,1119.9029126213593,1322.2912621359224,209348.73786407767,1107932.9126213593,78.34875997939244,10.01221619467332,1112,1128,1316,1332,78.34688440166141,78.35157045800162,10.009871178069075,10.014516030028616,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
252,229,20.61,0.4206976890563965,6.513521194458008,2.716184616088867,8.304549217224121,0.0,1127.2270742358078,803.6288209606987,1127.2270742358078,803.6288209606987,193788.86462882097,1107713.1877729257,78.20695770547087,10.009069288477829,1113,1138,795,812,78.2044275783443,78.20940932253119,10.005993200927161,10.013080897894843,"Madurai North, Madurai, Tamil Nadu, 625009, India",Madurai North,,,,,,,,Madurai North,Madurai,Tamil Nadu,625009,India,in,0,0.0,0.0,0.0,0.0
253,56,5.04,0.32832321524620056,8.036595344543457,2.6369073390960693,7.110743522644043,0.0,1119.1607142857142,1464.4285714285713,1119.1607142857142,1464.4285714285713,213612.85714285713,1107955.1785714286,78.38762633305981,10.012725263269786,1114,1124,1462,1467,78.38681320667203,78.38847781883801,10.01127173523217,10.014266222537579,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
254,37,3.33,0.3927789032459259,6.408471584320068,2.5025057792663574,6.195228576660156,0.754314661026001,1120.4324324324325,1373.4324324324325,1120.4324324324325,1373.4324324324325,210882.97297297296,1107917.027027027,78.36274573304158,10.012183972117834,1117,1124,1371,1376,78.3619352383898,78.36359347075933,10.011075101306904,10.013256507508023,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
255,145,13.049999999999999,0.42138195037841797,5.873263835906982,2.4537696838378906,6.089636325836182,0.8774874210357666,1123.1241379310345,1702.344827586207,1123.1241379310345,1702.344827586207,220750.3448275862,1107836.2758620689,78.45269660322623,10.012156137309812,1118,1128,1694,1714,78.45026588602778,78.45603206019256,10.010680367018074,10.013706128771139,"Veerathin Adayalam Pudhupatty, Melur, Madurai, Tamil Nadu, 625109, India",Veerathin Adayalam Pudhupatty,,,,,Veerathin Adayalam Pudhupatty,,,Melur,Madurai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
256,67,6.029999999999999,0.3726733326911926,6.643576145172119,2.464003562927246,8.691727638244629,0.0,1128.8358208955224,955.820895522388,1128.8358208955224,955.820895522388,198354.62686567166,1107664.9253731344,78.24857361283118,10.008980426490751,1123,1137,949,963,78.24655742566954,78.25069303483724,10.006615665498028,10.010714955492096,"Madurai North, Madurai, Tamil Nadu, 625106, India",Madurai North,,,,,,,,Madurai North,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
257,131,11.79,0.3794689178466797,6.661075115203857,2.517731189727783,6.933643341064453,0.10589636117219925,1134.3740458015268,1285.4656488549617,1134.3740458015268,1285.4656488549617,208243.96946564884,1107498.7786259542,78.33872205923687,10.008213391548889,1124,1144,1280,1293,78.3370667536244,78.34094134893736,10.005455764158159,10.011178310238535,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
258,128,11.52,0.38546693325042725,6.299823760986328,2.4267020225524902,7.195967674255371,0.006574995815753937,1138.4609375,1088.8359375,1138.4609375,1088.8359375,202345.078125,1107376.171875,78.28496535232144,10.006670859798232,1131,1146,1081,1096,78.28266810332742,78.28707903747855,10.004473406789085,10.008845631205675,"Therkutheru, Melur, Madurai, Tamil Nadu, 625106, India",Therkutheru,,,,,Therkutheru,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
259,25,2.25,0.3720463216304779,6.3844194412231445,2.368471145629883,6.33676815032959,0.6127749681472778,1137.56,1363.44,1137.56,1363.44,210583.2,1107403.2,78.36005081939254,10.00751989079977,1134,1141,1362,1365,78.35951143282288,78.3606227524008,10.006447751046649,10.008624816833327,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
260,213,19.169999999999998,0.39472872018814087,6.0497026443481445,2.387519598007202,7.13291072845459,0.008377392776310444,1150.3145539906104,1155.9201877934272,1150.3145539906104,1155.9201877934272,204357.60563380283,1107020.5633802817,78.30333488002817,10.003607436538093,1140,1162,1146,1166,78.30046144908069,78.30625496825812,10.000281644224382,10.006562012819861,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
261,28,2.52,0.36196908354759216,6.306677341461182,2.2780537605285645,6.754033088684082,0.19641795754432678,1142.5357142857142,1331.5714285714287,1142.5357142857142,1331.5714285714287,209627.14285714287,1107253.9285714286,78.35134739822168,10.00610191941333,1140,1146,1328,1335,78.35022741286873,78.35243035491503,10.005018546675876,10.006933293915303,"Melur, Madurai, Tamil Nadu, 625106, India",Melur,,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
262,33,2.9699999999999998,0.3706563711166382,7.190799713134766,2.652221918106079,7.679745674133301,0.0,1142.969696969697,1589.878787878788,1142.969696969697,1589.878787878788,217376.36363636365,1107240.9090909092,78.4219831644152,10.006539567783664,1140,1145,1586,1593,78.42077831227411,78.42297883459756,10.005844414285473,10.007487745245934,"Melur, Madurai, Tamil Nadu, 625109, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
263,42,3.78,0.3576944172382355,7.290306568145752,2.6020407676696777,8.303571701049805,0.0,1146.142857142857,788.7142857142857,1146.142857142857,788.7142857142857,193341.42857142858,1107145.7142857143,78.20292377341775,10.00390858899618,1142,1150,785,792,78.20176077171298,78.203968928431,10.00271805718454,10.00517556556635,"Madurai North, Madurai, Tamil Nadu, 625009, India",Madurai North,,,,,,,,Madurai North,Madurai,Tamil Nadu,625009,India,in,0,0.0,0.0,0.0,0.0
264,25,2.25,0.31305021047592163,6.261311054229736,1.9603586196899414,4.588987350463867,2.360555648803711,1145.52,1711.48,1145.52,1711.48,221024.4,1107164.4,78.45524212860944,10.00610448384221,1142,1150,1709,1715,78.45441870370006,78.45635197911325,10.004748327779504,10.00720259065129,"Alagamanagari, Sivaganga, Sivagangai, Tamil Nadu, 625109, India",Alagamanagari,,,,,Alagamanagari,,,Sivaganga,Sivagangai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
265,84,7.56,0.39575284719467163,5.649720668792725,2.2370615005493164,6.913341045379639,0.05402715504169464,1150.392857142857,711.7142857142857,1150.392857142857,711.7142857142857,191031.42857142858,1107018.2142857143,78.18188141796625,10.002579031897355,1146,1154,705,718,78.17989756683176,78.18374624735516,10.001449246978838,10.003920750723296,"Madurai North Ring Road, Pudupatti, Madurai North, Madurai, Tamil Nadu, 625218, India",Pudupatti,Madurai North Ring Road,,,,Pudupatti,,,Madurai North,Madurai,Tamil Nadu,625218,India,in,0,0.0,0.0,0.0,0.0
266,785,70.64999999999999,0.590345025062561,6.879852771759033,4.028669834136963,7.69495153427124,0.006893571466207504,1171.1898089171975,1067.7885350318472,1171.1898089171975,1067.7885350318472,201713.6560509554,1106394.305732484,78.27928423502502,9.997753317540917,1146,1189,1051,1084,78.27449911571486,78.2838947411342,9.99275204320517,10.004753374321885,"Therkutheru, Melur, Madurai, Tamil Nadu, 625106, India",Therkutheru,,,,,Therkutheru,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
267,336,30.24,0.3359188437461853,7.280558109283447,2.4418187141418457,7.420426368713379,0.0,1164.970238095238,1115.970238095238,1164.970238095238,1115.970238095238,203159.10714285716,1106580.892857143,78.29244425714178,9.999546500043008,1153,1178,1102,1127,78.28845968005372,78.29562713475615,9.995847278535305,10.002951993498687,"Therkutheru, Melur, Madurai, Tamil Nadu, 625106, India",Therkutheru,,,,,Therkutheru,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
268,74,6.66,0.3241156041622162,8.340143203735352,2.7032132148742676,7.766886234283447,0.0,1159.7972972972973,1610.162162162162,1159.7972972972973,1610.162162162162,217984.86486486485,1106736.0810810812,78.4275657952951,10.002021213782392,1155,1163,1604,1617,78.4257326629562,78.42958028144818,10.001003456498214,10.003472626884871,"Melur, Madurai, Tamil Nadu, 625109, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
269,129,11.61,0.3677830696105957,7.825094223022461,2.8708741664886475,7.30535364151001,0.0005295443115755916,1164.1627906976744,1030.5581395348838,1164.1627906976744,1030.5581395348838,200596.7441860465,1106605.1162790698,78.26908877858705,9.999574425554327,1156,1172,1025,1038,78.26741272677809,78.2712791129772,9.997301214948498,10.001940102067708,"Vellaripatti, Melur, Madurai, Tamil Nadu, 625106, India",Vellaripatti,,,,,Vellaripatti,,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
270,78,7.02,0.3369468152523041,5.469853401184082,1.8452401161193848,9.406336784362793,0.0,1165.2435897435898,251.51282051282053,1165.2435897435898,251.51282051282053,177225.38461538462,1106572.6923076923,78.05610442719728,9.997464742597991,1157,1171,247,255,78.05471273013393,78.0572096582654,9.995757271680857,9.999843700002005,"Samayanallur, Ambalattadi, Madurai North, Madurai, Tamil Nadu, 625402, India",Ambalattadi,,,,,Ambalattadi,Samayanallur,,Madurai North,Madurai,Tamil Nadu,625402,India,in,0,0.0,0.0,0.0,0.0
271,27,2.4299999999999997,0.3386242687702179,5.961532115936279,2.0172300338745117,6.131358623504639,0.8181847333908081,1161.8148148148148,1700.6666666666667,1161.8148148148148,1700.6666666666667,220700.0,1106675.5555555555,78.45231948240125,10.001664844542058,1157,1165,1699,1703,78.45171574438781,78.4531020793661,10.000661372583801,10.003111452125681,"Veerathin Adayalam Pudhupatty, Melur, Madurai, Tamil Nadu, 625109, India",Veerathin Adayalam Pudhupatty,,,,,Veerathin Adayalam Pudhupatty,,,Melur,Madurai,Tamil Nadu,625109,India,in,0,0.0,0.0,0.0,0.0
272,95,8.549999999999999,0.34635239839553833,7.049152374267578,2.43465256690979,7.181943416595459,0.02722320519387722,1166.6105263157895,1287.6947368421052,1166.6105263157895,1287.6947368421052,208310.84210526315,1106531.6842105263,78.33940274766708,9.999480805202218,1160,1172,1283,1293,78.33796661961577,78.34100310492296,9.997873142756038,10.001420757879417,"Melur, Madurai, Tamil Nadu, 625110, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625110,India,in,0,0.0,0.0,0.0,0.0
