region_id,intervention,area_ha,hotspot_score_mean,mean_excess_heat_c,mean_night_cooling_c,cooling_deficit_c,cooling_leverage_factor,feasible_fraction,proxy_mean_cooling_c,proxy_max_cooling_c,proxy_hotspot_freq_reduction_pct,priority_score,intervention_code
30,urban_greening,8.01,1.3320672512054443,3.8441803455352783,3.3819923400878906,3.5675504207611084,4.567550420761108,1.0,1.6647777557373047,1.8074359893798828,43.30644262491006,81.13313955912137,2
126,urban_greening,8.459999999999999,2.4193038940429688,6.188061714172363,5.984931945800781,0.9646100997924805,1.9646100997924805,1.0,1.962510585784912,2.279839515686035,31.714463695315498,78.91311153090257,2
216,urban_greening,8.549999999999999,1.395632266998291,4.220499038696289,4.149007797241211,2.8005359172821045,3.8005359172821045,1.0,1.6821848154067993,1.7446563243865967,39.8574860456887,76.28790105905242,2
142,urban_greening,7.56,2.3212409019470215,5.371096134185791,5.7591094970703125,1.190433144569397,2.190433144569397,1.0,1.9356567859649658,2.256834030151367,36.038393981536764,74.4046994688233,2
219,urban_greening,13.139999999999999,1.3627948760986328,4.113414764404297,5.471412181854248,1.4781312942504883,2.4781312942504883,1.0,1.6731925010681152,1.8166556358337402,40.67648406251652,74.24993517126161,2
304,urban_greening,11.61,2.9575135707855225,9.060850143432617,7.444558143615723,0.024186979979276657,1.0241869799792767,1.0,2.109895706176758,2.1899304389953613,23.285847053833336,74.19919690029029,2
291,urban_greening,13.68,2.6601321697235107,7.2615156173706055,7.588017463684082,0.0,1.0,1.0,2.0284595489501953,2.192913293838501,27.934382515102275,73.81687645566711,2
57,urban_greening,13.32,2.0157294273376465,5.489245414733887,6.488781929016113,0.47133833169937134,1.4713383316993713,1.0,1.851994276046753,1.9766008853912354,33.738594945595736,73.16251909004642,2
93,urban_greening,8.37,1.346618890762329,3.8817460536956787,4.153857231140137,2.7956857681274414,3.7956857681274414,1.0,1.6687626838684082,1.7534412145614624,42.990001426796994,71.39289478398875,2
9,urban_greening,12.87,1.615665078163147,4.394469738006592,6.009332180023193,0.9402112364768982,1.9402112364768982,1.0,1.7424392700195312,1.9182579517364502,39.65072861805466,70.29696103609807,2
346,urban_greening,10.26,3.153388500213623,10.031811714172363,7.415332794189453,0.0038301777094602585,1.0038301777094603,1.0,2.1635348796844482,2.2909350395202637,21.566741295871125,70.2666079557345,2
421,urban_greening,8.549999999999999,1.5392804145812988,4.490792274475098,4.949326515197754,2.086312770843506,3.086312770843506,1.0,1.7215218544006348,1.7606947422027588,38.334479735023,69.92562141642482,2
269,urban_greening,11.61,2.8708741664886475,7.825094223022461,7.30535364151001,0.0005295443115755916,1.0005295443115756,1.0,2.086169958114624,2.23064923286438,26.659997933019596,69.57063725113848,2
62,urban_greening,10.799999999999999,1.389054536819458,3.8838860988616943,5.2326507568359375,1.7168922424316406,2.7168922424316406,1.0,1.680383563041687,1.7843701839447021,43.26552118853797,68.4894835286243,2
389,urban_greening,16.56,1.9661664962768555,5.4847025871276855,7.0842604637146,0.13754849135875702,1.137548491358757,1.0,1.8384218215942383,2.0801620483398438,33.51907951962463,68.09194018811114,2
79,urban_greening,12.42,2.66916823387146,5.634768009185791,7.629122734069824,0.0,1.0,1.0,2.0309340953826904,2.3592517375946045,36.04290526374581,67.32763727422578,2
212,urban_greening,11.52,2.7362427711486816,5.810964584350586,7.8335723876953125,0.03117942437529564,1.0311794243752956,1.0,2.049302101135254,2.3248982429504395,35.266126154927804,66.61121117293368,2
23,urban_greening,11.61,1.991127610206604,4.71815299987793,6.403438091278076,0.5461049675941467,1.5461049675941467,1.0,1.84525728225708,2.0794148445129395,39.10973811796314,65.95188575852872,2
257,urban_greening,11.79,2.517731189727783,6.661075115203857,6.933643341064453,0.10589636117219925,1.1058963611721992,1.0,1.9894641637802124,2.184342384338379,29.867012897651826,65.30910237583907,2
143,urban_greening,5.31,1.7051472663879395,4.224338054656982,3.9435102939605713,3.0060324668884277,4.006032466888428,1.0,1.7669434547424316,1.9247581958770752,41.827700148062796,64.0904809255485,2
325,urban_greening,12.69,2.5137152671813965,7.114687442779541,8.073125839233398,0.0,1.0,1.0,1.988364338874817,2.107901096343994,27.947318204297808,63.42692698297463,2
37,urban_greening,8.549999999999999,2.048335075378418,4.707461833953857,6.056059837341309,0.89348304271698,1.89348304271698,1.0,1.860923171043396,2.1671977043151855,39.531349093921015,61.71020372627764,2
342,urban_greening,7.109999999999999,3.2607340812683105,10.021918296813965,6.964470386505127,0.2117624431848526,1.2117624431848526,1.0,2.1929304599761963,2.361623764038086,21.881344419594235,61.60661280737353,2
124,urban_greening,8.64,2.7527427673339844,6.6410956382751465,6.695659637451172,0.2538837790489197,1.2538837790489197,1.0,2.0538206100463867,2.284191608428955,30.925930327059913,61.249022856467256,2
246,urban_greening,11.879999999999999,2.531578302383423,6.541732311248779,7.044750690460205,0.016861893236637115,1.0168618932366371,1.0,1.9932560920715332,2.1918721199035645,30.469851061377838,60.958304367737355,2
399,urban_greening,9.45,3.0152597427368164,8.009981155395508,8.070713996887207,0.0,1.0,1.0,2.125709056854248,2.3332488536834717,26.53825290740384,60.57038871988959,2
378,urban_greening,17.55,1.694604754447937,4.857865810394287,6.988229751586914,0.14773985743522644,1.1477398574352264,1.0,1.7640564441680908,1.8392893075942993,36.31340413713305,60.214555116438476,2
21,urban_greening,7.56,1.0101840496063232,3.0344080924987793,2.982379198074341,3.967163562774658,4.967163562774658,1.0,1.5766321420669556,1.6113576889038086,51.95847407487725,59.80825612024564,2
91,urban_greening,10.35,2.791659355163574,6.089296340942383,7.678589344024658,0.0,1.0,1.0,2.0644779205322266,2.3690848350524902,33.90339055518403,59.65035268895817,2
382,urban_greening,9.18,3.043961763381958,7.087778091430664,7.95623779296875,0.0,1.0,1.0,2.1335690021514893,2.4093966484069824,30.102085232197634,59.61953260195069,2
391,urban_greening,10.44,2.757439613342285,7.0756635665893555,7.685048580169678,0.0,1.0,1.0,2.0551066398620605,2.241333484649658,29.044719559110874,59.161730865679324,2
202,urban_greening,10.53,2.6965696811676025,6.102465629577637,8.121111869812012,0.0,1.0,1.0,2.038437843322754,2.3087708950042725,33.403512072936294,57.881195385670004,2
162,urban_greening,14.49,2.1185462474823,5.237277984619141,8.457876205444336,0.0,1.0,1.0,1.8801500797271729,2.161536931991577,35.89937531001419,57.716349144627365,2
258,urban_greening,11.52,2.4267020225524902,6.299823760986328,7.195967674255371,0.006574995815753937,1.006574995815754,1.0,1.964536428451538,2.220515727996826,31.183990266800123,55.28090643380273,2
408,urban_greening,8.01,3.164254903793335,7.160253047943115,7.548631191253662,0.0,1.0,1.0,2.166510581970215,2.476696252822876,30.257458325339158,54.91168778228642,2
141,urban_greening,11.7,2.3755807876586914,6.375984191894531,7.274125576019287,0.0012063796166330576,1.001206379616633,1.0,1.9505372047424316,2.115861177444458,30.591939158538878,54.2792093292168,2
120,urban_greening,15.84,1.817976713180542,4.770789623260498,7.180171489715576,0.03723795711994171,1.0372379571199417,1.0,1.79784095287323,1.9451351165771484,37.68434776724723,53.69986121892564,2
189,urban_greening,11.879999999999999,2.328827381134033,6.228418350219727,7.429460048675537,0.0,1.0,1.0,1.9377342462539673,2.086132764816284,31.11117682365713,53.61026501204379,2
427,urban_greening,9.9,2.276014804840088,6.351687908172607,6.714305877685547,0.23617032170295715,1.2361703217029572,1.0,1.9232714176177979,2.0588464736938477,30.279690145719496,53.570927732204844,2
